"V1" "V2" "V3" "V4" "V5" "V6" "V7" "V8" "V9" "V10" "V11" "V12" "V13" "V14" "V15" "V16" "V17" "V18" "V19" "V20" "V21" "V22" "V23" "V24" "V25" "V26" "V27" "V28" "V29" "V30" "V31" "V32" "V33" "V34" "V35" "V36" "V37" "V38" "V39" "V40" "V41" "V42" "V43" "V44" "V45" "V46" "V47" "V48" "V49" "V50" "V51" "V52" "V53" "V54" "V55" "V56" "V57" "V58" "V59" "V60" "V61" "V62" "V63" "V64" "V65" "V66"
"154" -0.031403896 -0.72735548 -0.54842858 -0.66593661 2.8806954 2.9166965 -0.66924882 2.8508017 -0.22613755 1.8335878 2.8108338 -0.23394129 1.9240185 -0.75881352 -0.23080588 -0.77667352 0.362962 -0.13003187 0.94998524 1.3237604 -0.49244766 2.081659 -1.6225038 -0.548592 -0.075764726 2.075549 -1.5271609 -0.57136128 -0.086201019 -0.63976678 7.5417544e-15 -0.62577521 -1.0749011 4.8051104 6.0488044 4.4239936 1.4648948 2.0706622 2.8285204 1.0085707 1.4258378 1.023795 4.6776261 6.0844166 4.4423339 1.4554525 2.0595506 2.8190911 0.98256306 1.3389962 1.0145797 -2.1354391e-15 -9.6747717e-16 -7.3165432e-16 4.3926502e-16 -1.3659465e-15 -4.8625353e-16 -1.0398742e-15 4.9392575e-15 -4.254565e-15 0.46991225 0.59543397 0.87343077 175 0 15
"155" 0.13601553 -1.0035002 -0.88105158 -0.66593661 -0.8666273 -0.8701113 -0.66924882 -1.0043197 -0.22613755 -1.0740042 -0.99587667 -0.23394129 -1.0547629 -0.75881352 -0.23080588 -0.77667352 0.55031988 -0.61232201 -0.57914577 -0.51622696 -0.49244766 -0.89705242 -6.2741267e-15 -0.73243811 -1.5575484 -0.87313969 5.0845783e-15 -0.75377218 -1.5559118 -0.63976678 7.5417544e-15 -0.62577521 -1.0749011 -1.1434147e-15 -2.6889241e-16 3.3584892e-15 0 5.7480289e-16 -1.2712723e-15 -1.7329478e-15 -1.7423086e-15 -1.339352e-15 -2.67106e-15 -1.6181382e-15 8.9275182e-16 -2.0002221e-16 2.8734047e-16 -3.1436519e-15 -1.4870417e-15 -1.6633194e-15 1.2950018e-15 -2.1354391e-15 -9.6747717e-16 -7.3165432e-16 4.3926502e-16 -1.3659465e-15 -4.8625353e-16 -1.0398742e-15 4.9392575e-15 -4.254565e-15 0.46991225 0.59543397 0.87343077 175 0 15
"156" 1.3196126 1.0196828 1.5355564 -0.62696641 0.075053712 0.089511205 -0.66924882 0.2183992 -0.22613755 0.25526026 0.21164956 -0.23394129 0.30704722 -0.75881352 -0.23080588 -0.77667352 0.88497231 0.076006641 0.23419588 0.45134097 -0.46321861 0.22817152 0.079891191 -0.2674608 0.56077674 0.2427926 0.046886255 -0.3083765 0.53788416 -0.63976678 7.5417544e-15 2.5371235 1.588828 -0.29243006 -0.11617894 -0.10296549 -0.37485609 -0.22962518 -0.21907299 -0.26704331 0.43595686 1.0237385 -0.27924811 -0.10447755 -0.072877241 -0.38364925 -0.24024874 -0.19539213 -0.26841267 0.39399243 1.0145251 -1.2001599 0.52844445 0.21241151 4.3926502e-16 -1.3659465e-15 -4.8625353e-16 -1.0398742e-15 4.9392575e-15 -4.254565e-15 1.0384 0.59543397 0.87343077 298 0 16
"157" 1.3729203 -0.062353808 0.25258193 -0.66593661 0.51067068 0.52169908 -0.66924882 0.17666327 -0.22613755 0.30952541 0.17027603 -0.23394129 0.362641 -0.75881352 -0.23080588 -0.77667352 1.2554288 -0.20843971 -0.10117965 0.058904665 -0.49244766 0.56471719 -0.8977772 -0.54967519 0.12549868 0.57389663 -0.85593638 -0.57243601 0.11342259 -0.63976678 7.5417544e-15 -0.62577521 -1.0749011 0.012612102 0.46940326 0.2506882 0.60407655 0.52498363 -0.27501499 -0.67365718 0.14783187 -0.47838748 0.012852362 0.4884722 0.28228692 0.594938 0.51419998 -0.25072637 -0.66717288 0.11892986 -0.43786082 -2.1354391e-15 -9.6747717e-16 -7.3165432e-16 4.3926502e-16 -1.3659465e-15 -4.8625353e-16 -1.0398742e-15 4.9392575e-15 -4.254565e-15 1.0384 0.59543397 0.87343077 298 0 16
"158" 1.450383 -0.82879641 -0.67061662 -0.66593661 -0.092765794 -0.088095721 -0.66924882 -0.23232601 0.19789697 -0.2475041 -0.23357734 0.18810645 -0.20802681 -0.75881352 -0.23080588 -0.77667352 1.4032492 -0.57238981 -0.5320177 -0.45951825 -0.49244766 1.3018287 -2.2842486 -0.42252707 0.11878343 1.3035787 -2.1400531 -0.44628049 0.10676204 -0.63976678 7.5417544e-15 -0.62577521 -1.0749011 -0.62631539 -0.26417022 -0.26120128 -0.52395689 -0.24882093 -0.54411132 1.3168043 3.00464 -1.2257008 -0.60904712 -0.24727636 -0.22797631 -0.53269744 -0.25944042 -0.51689913 1.2848432 2.8462219 -1.1604283 -2.1354391e-15 -9.6747717e-16 -7.3165432e-16 4.3926502e-16 -1.3659465e-15 -4.8625353e-16 -1.0398742e-15 4.9392575e-15 -4.254565e-15 1.0384 0.59543397 0.87343077 298 0 16
"159" 1.4395549 -1.0035002 -0.88105158 -0.66593661 -0.8666273 -0.8701113 -0.66924882 -1.0043197 -0.22613755 -1.0740042 -0.99587667 -0.23394129 -1.0547629 -0.75881352 -0.23080588 -0.77667352 1.4976309 -0.61232201 -0.57914577 -0.51622696 -0.49244766 -0.89705242 -6.2741267e-15 -0.73243811 -1.5575484 -0.87313969 5.0845783e-15 -0.75377218 -1.5559118 -0.63976678 7.5417544e-15 -0.62577521 -1.0749011 -1.1434147e-15 -2.6889241e-16 3.3584892e-15 0 5.7480289e-16 -1.2712723e-15 -1.7329478e-15 -1.7423086e-15 -1.339352e-15 -2.67106e-15 -1.6181382e-15 8.9275182e-16 -2.0002221e-16 2.8734047e-16 -3.1436519e-15 -1.4870417e-15 -1.6633194e-15 1.2950018e-15 -2.1354391e-15 -9.6747717e-16 -7.3165432e-16 4.3926502e-16 -1.3659465e-15 -4.8625353e-16 -1.0398742e-15 4.9392575e-15 -4.254565e-15 1.0384 0.59543397 0.87343077 298 0 16
"160" 1.2979564 -1.0035002 -0.88105158 -0.66593661 -0.8666273 -0.8701113 -0.66924882 -1.0043197 -0.22613755 -1.0740042 -0.99587667 -0.23394129 -1.0547629 -0.75881352 -0.23080588 -0.77667352 1.6336602 -0.61232201 -0.57914577 -0.51622696 -0.49244766 -0.89705242 -6.2741267e-15 -0.73243811 -1.5575484 -0.87313969 5.0845783e-15 -0.75377218 -1.5559118 -0.63976678 7.5417544e-15 -0.62577521 -1.0749011 -1.1434147e-15 -2.6889241e-16 3.3584892e-15 0 5.7480289e-16 -1.2712723e-15 -1.7329478e-15 -1.7423086e-15 -1.339352e-15 -2.67106e-15 -1.6181382e-15 8.9275182e-16 -2.0002221e-16 2.8734047e-16 -3.1436519e-15 -1.4870417e-15 -1.6633194e-15 1.2950018e-15 -2.1354391e-15 -9.6747717e-16 -7.3165432e-16 4.3926502e-16 -1.3659465e-15 -4.8625353e-16 -1.0398742e-15 4.9392575e-15 -4.254565e-15 1.0384 0.59543397 0.87343077 298 0 16
"161" 1.1197088 -1.0035002 -0.88105158 -0.66593661 -0.8666273 -0.8701113 -0.66924882 -1.0043197 -0.22613755 -1.0740042 -0.99587667 -0.23394129 -1.0547629 -0.75881352 -0.23080588 -0.77667352 1.132076 -0.61232201 -0.57914577 -0.51622696 -0.49244766 -0.89705242 -6.2741267e-15 -0.73243811 -1.5575484 -0.87313969 5.0845783e-15 -0.75377218 -1.5559118 -0.63976678 7.5417544e-15 -0.62577521 -1.0749011 -1.1434147e-15 -2.6889241e-16 3.3584892e-15 0 5.7480289e-16 -1.2712723e-15 -1.7329478e-15 -1.7423086e-15 -1.339352e-15 -2.67106e-15 -1.6181382e-15 8.9275182e-16 -2.0002221e-16 2.8734047e-16 -3.1436519e-15 -1.4870417e-15 -1.6633194e-15 1.2950018e-15 -2.1354391e-15 -9.6747717e-16 -7.3165432e-16 4.3926502e-16 -1.3659465e-15 -4.8625353e-16 -1.0398742e-15 4.9392575e-15 -4.254565e-15 1.0384 0.59543397 0.87343077 298 0 16
"162" 0.81069085 -1.0035002 -0.88105158 -0.66593661 -0.8666273 -0.8701113 -0.66924882 -1.0043197 -0.22613755 -1.0740042 -0.99587667 -0.23394129 -1.0547629 -0.75881352 -0.23080588 -0.77667352 0.87476501 -0.61232201 -0.57914577 -0.51622696 -0.49244766 -0.89705242 -6.2741267e-15 -0.73243811 -1.5575484 -0.87313969 5.0845783e-15 -0.75377218 -1.5559118 -0.63976678 7.5417544e-15 -0.62577521 -1.0749011 -1.1434147e-15 -2.6889241e-16 3.3584892e-15 0 5.7480289e-16 -1.2712723e-15 -1.7329478e-15 -1.7423086e-15 -1.339352e-15 -2.67106e-15 -1.6181382e-15 8.9275182e-16 -2.0002221e-16 2.8734047e-16 -3.1436519e-15 -1.4870417e-15 -1.6633194e-15 1.2950018e-15 -2.1354391e-15 -9.6747717e-16 -7.3165432e-16 4.3926502e-16 -1.3659465e-15 -4.8625353e-16 -1.0398742e-15 4.9392575e-15 -4.254565e-15 1.0384 0.59543397 0.87343077 298 0 16
"163" 0.55331471 -1.0035002 -0.88105158 -0.66593661 -0.8666273 -0.8701113 -0.66924882 -1.0043197 -0.22613755 -1.0740042 -0.99587667 -0.23394129 -1.0547629 -0.75881352 -0.23080588 -0.77667352 0.83160106 -0.61232201 -0.57914577 -0.51622696 -0.49244766 -0.89705242 -6.2741267e-15 -0.73243811 -1.5575484 -0.87313969 5.0845783e-15 -0.75377218 -1.5559118 -0.63976678 7.5417544e-15 -0.62577521 -1.0749011 -1.1434147e-15 -2.6889241e-16 3.3584892e-15 0 5.7480289e-16 -1.2712723e-15 -1.7329478e-15 -1.7423086e-15 -1.339352e-15 -2.67106e-15 -1.6181382e-15 8.9275182e-16 -2.0002221e-16 2.8734047e-16 -3.1436519e-15 -1.4870417e-15 -1.6633194e-15 1.2950018e-15 -2.1354391e-15 -9.6747717e-16 -7.3165432e-16 4.3926502e-16 -1.3659465e-15 -4.8625353e-16 -1.0398742e-15 4.9392575e-15 -4.254565e-15 1.0384 0.59543397 0.87343077 298 0 16
"164" -1.5531716 -1.0035002 -0.88105158 -0.66593661 -0.8666273 -0.8701113 -0.66924882 -1.0043197 -0.22613755 -1.0740042 -0.99587667 -0.23394129 -1.0547629 -0.75881352 -0.23080588 -0.77667352 -1.0690351 -0.61232201 -0.57914577 -0.51622696 -0.49244766 -0.89705242 -6.2741267e-15 -0.73243811 -1.5575484 -0.87313969 5.0845783e-15 -0.75377218 -1.5559118 -0.63976678 7.5417544e-15 -0.62577521 -1.0749011 -1.1434147e-15 -2.6889241e-16 3.3584892e-15 0 5.7480289e-16 -1.2712723e-15 -1.7329478e-15 -1.7423086e-15 -1.339352e-15 -2.67106e-15 -1.6181382e-15 8.9275182e-16 -2.0002221e-16 2.8734047e-16 -3.1436519e-15 -1.4870417e-15 -1.6633194e-15 1.2950018e-15 -2.1354391e-15 -9.6747717e-16 -7.3165432e-16 4.3926502e-16 -1.3659465e-15 -4.8625353e-16 -1.0398742e-15 4.9392575e-15 -4.254565e-15 1.0384 0.59543397 0.87343077 298 0 16
"165" -0.55365257 -1.0035002 -0.88105158 -0.66593661 -0.8666273 -0.8701113 -0.66924882 -1.0043197 -0.22613755 -1.0740042 -0.99587667 -0.23394129 -1.0547629 -0.75881352 -0.23080588 -0.77667352 -0.93366641 -0.61232201 -0.57914577 -0.51622696 -0.49244766 -0.89705242 -6.2741267e-15 -0.73243811 -1.5575484 -0.87313969 5.0845783e-15 -0.75377218 -1.5559118 -0.63976678 7.5417544e-15 -0.62577521 -1.0749011 -1.1434147e-15 -2.6889241e-16 3.3584892e-15 0 5.7480289e-16 -1.2712723e-15 -1.7329478e-15 -1.7423086e-15 -1.339352e-15 -2.67106e-15 -1.6181382e-15 8.9275182e-16 -2.0002221e-16 2.8734047e-16 -3.1436519e-15 -1.4870417e-15 -1.6633194e-15 1.2950018e-15 -2.1354391e-15 -9.6747717e-16 -7.3165432e-16 4.3926502e-16 -1.3659465e-15 -4.8625353e-16 -1.0398742e-15 4.9392575e-15 -4.254565e-15 1.0384 0.59543397 0.87343077 298 0 16
"166" -0.27711898 -1.0035002 -0.88105158 -0.66593661 -0.8666273 -0.8701113 -0.66924882 -1.0043197 -0.22613755 -1.0740042 -0.99587667 -0.23394129 -1.0547629 -0.75881352 -0.23080588 -0.77667352 -0.82782141 -0.61232201 -0.57914577 -0.51622696 -0.49244766 -0.89705242 -6.2741267e-15 -0.73243811 -1.5575484 -0.87313969 5.0845783e-15 -0.75377218 -1.5559118 -0.63976678 7.5417544e-15 -0.62577521 -1.0749011 -1.1434147e-15 -2.6889241e-16 3.3584892e-15 0 5.7480289e-16 -1.2712723e-15 -1.7329478e-15 -1.7423086e-15 -1.339352e-15 -2.67106e-15 -1.6181382e-15 8.9275182e-16 -2.0002221e-16 2.8734047e-16 -3.1436519e-15 -1.4870417e-15 -1.6633194e-15 1.2950018e-15 -2.1354391e-15 -9.6747717e-16 -7.3165432e-16 4.3926502e-16 -1.3659465e-15 -4.8625353e-16 -1.0398742e-15 4.9392575e-15 -4.254565e-15 1.0384 0.59543397 0.87343077 298 0 16
"167" 0.72406587 -1.0035002 -0.88105158 -0.66593661 -0.8666273 -0.8701113 -0.66924882 -1.0043197 -0.22613755 -1.0740042 -0.99587667 -0.23394129 -1.0547629 -0.75881352 -0.23080588 -0.77667352 -0.61930633 -0.61232201 -0.57914577 -0.51622696 -0.49244766 -0.89705242 -6.2741267e-15 -0.73243811 -1.5575484 -0.87313969 5.0845783e-15 -0.75377218 -1.5559118 -0.63976678 7.5417544e-15 -0.62577521 -1.0749011 -1.1434147e-15 -2.6889241e-16 3.3584892e-15 0 5.7480289e-16 -1.2712723e-15 -1.7329478e-15 -1.7423086e-15 -1.339352e-15 -2.67106e-15 -1.6181382e-15 8.9275182e-16 -2.0002221e-16 2.8734047e-16 -3.1436519e-15 -1.4870417e-15 -1.6633194e-15 1.2950018e-15 -2.1354391e-15 -9.6747717e-16 -7.3165432e-16 4.3926502e-16 -1.3659465e-15 -4.8625353e-16 -1.0398742e-15 4.9392575e-15 -4.254565e-15 1.0384 0.59543397 0.87343077 298 0 16
"168" 0.81485551 -1.0035002 -0.88105158 -0.66593661 -0.8666273 -0.8701113 -0.66924882 -1.0043197 -0.22613755 -1.0740042 -0.99587667 -0.23394129 -1.0547629 -0.75881352 -0.23080588 -0.77667352 -0.37440994 -0.61232201 -0.57914577 -0.51622696 -0.49244766 -0.89705242 -6.2741267e-15 -0.73243811 -1.5575484 -0.87313969 5.0845783e-15 -0.75377218 -1.5559118 -0.63976678 7.5417544e-15 -0.62577521 -1.0749011 -1.1434147e-15 -2.6889241e-16 3.3584892e-15 0 5.7480289e-16 -1.2712723e-15 -1.7329478e-15 -1.7423086e-15 -1.339352e-15 -2.67106e-15 -1.6181382e-15 8.9275182e-16 -2.0002221e-16 2.8734047e-16 -3.1436519e-15 -1.4870417e-15 -1.6633194e-15 1.2950018e-15 -2.1354391e-15 -9.6747717e-16 -7.3165432e-16 4.3926502e-16 -1.3659465e-15 -4.8625353e-16 -1.0398742e-15 4.9392575e-15 -4.254565e-15 1.0384 0.59543397 0.87343077 298 0 16
"169" 1.1580237 -0.2877781 -0.018947053 -0.66593661 -0.8666273 -0.8701113 -0.66924882 -1.0043197 -0.22613755 -1.0740042 -0.99587667 -0.23394129 -1.0547629 -0.75881352 -0.23080588 -0.77667352 -0.032229507 -0.61232201 -0.57914577 -0.51622696 -0.49244766 -0.89705242 -6.2741267e-15 2.3905663 1.3026067 -0.87313969 5.0845783e-15 2.3448522 1.2809401 -0.63976678 7.5417544e-15 -0.62577521 -1.0749011 -1.5854179 -1.63458 -1.3925283 -1.5125668 -1.5550237 -1.3952976 -1.2703159 -0.95855057 -1.2449817 -1.5425886 -1.6217495 -1.3557091 -1.5209586 -1.565366 -1.3588378 -1.2523073 -0.93729368 -1.1790707 -2.1354391e-15 -9.6747717e-16 -7.3165432e-16 4.3926502e-16 -1.3659465e-15 -4.8625353e-16 -1.0398742e-15 4.9392575e-15 -4.254565e-15 1.0384 0.59543397 0.87343077 298 0 16
"170" 0.83734469 0.8675214 1.3386979 -0.60098627 -0.81724808 -0.81944879 -0.66924882 -0.57147031 -0.22613755 -0.20437026 -0.56526716 -0.23394129 -0.16383688 -0.75881352 -0.23080588 -0.77667352 0.14141861 -0.56321827 -0.36318535 -0.26433224 -0.47149859 -0.1895165 -3.1591388 2.0933768 1.1949066 -0.2158367 -2.8821905 2.0556825 1.1770255 -0.63976678 7.5417544e-15 2.5371235 1.588828 -0.93810514 -0.82193818 -0.76676121 -1.2155446 -1.1482965 -1.0951367 -0.64655874 -0.3329587 -0.78296329 -0.91011083 -0.84412716 -0.7377998 -1.2205175 -1.157317 -1.0584789 -0.64059784 -0.34006361 -0.73235117 -1.2263883 0.67519296 -0.46579624 -1.4293828 -1.2785113 -1.3575845 -1.0398742e-15 4.9392575e-15 -4.254565e-15 1.0384 0.59543397 0.87343077 298 0 16
"171" 1.0122605 1.2958276 1.8274501 -0.549026 -0.39056792 -0.40252293 0.41427437 0.082708915 -0.22613755 0.50107678 0.079453709 -0.23394129 0.55888231 -0.0018237144 0.58092666 -0.21596502 0.45744553 -0.151581 -0.047539894 0.10285057 -0.43829305 0.058276092 0.97212338 0.62517541 0.78885583 0.026905603 0.93354973 0.67528804 0.80460022 5.1730183 -4.3849256 -0.070291126 -0.15956134 -0.54226496 -0.27283736 -0.36879876 -0.74438038 -0.47513497 -0.70918698 -0.58504748 -0.46509367 -0.91092675 -0.54902489 -0.25114484 -0.32325064 -0.74998947 -0.49511609 -0.6815491 -0.58027466 -0.46620812 -0.85607736 0.32859439 -0.61903873 -1.1781754 -1.1489797 0.46750293 -0.54921682 -1.0398742e-15 4.9392575e-15 -4.254565e-15 1.0384 0.59543397 0.87343077 298 0 16
"172" 1.2146631 1.2056578 1.7120502 -0.53603593 -0.30832286 -0.29115478 -0.66924882 0.29955706 -0.22613755 1.4110617 0.30332348 -0.23394129 1.4911473 -0.75881352 -0.23080588 -0.77667352 0.56659224 -0.095902804 0.7142494 1.0401019 -0.49244766 0.30661803 -0.55772561 0.44118917 0.80255034 0.37217558 -0.59321702 0.34610871 0.76501465 -0.63976678 7.5417544e-15 2.5371235 1.588828 -0.035014805 0.071159184 0.58619012 -0.41773522 -0.46730996 -0.40961659 -0.71234401 -0.35939724 -0.13310739 -0.01273405 0.11195028 0.64625602 -0.41533953 -0.46585493 -0.3733478 -0.69052501 -0.37802338 -0.098495819 -1.4955259 -1.6136427 -1.4660239 -1.2622387 -1.5122053 -1.3084256 -1.0157448 -0.046698614 -0.26729452 1.0384 0.59543397 0.87343077 298 0 16
"173" -1.1383712 0.16870609 0.089664542 0.1784178 -0.8666273 -0.8701113 -0.66924882 -1.0043197 -0.22613755 -1.0740042 -0.99587667 -0.23394129 -1.0547629 -0.75881352 -0.23080588 -0.77667352 -0.92844294 -0.61232201 -0.57914577 -0.51622696 -0.49244766 -0.89705242 -6.2741267e-15 2.3905663 1.3026067 -0.87313969 5.0845783e-15 2.3448522 1.2809401 -0.63976678 7.5417544e-15 2.5371235 1.588828 -1.7649236 -1.6931492 -1.6073926 -1.5491445 -1.6372284 -1.4585743 -1.5162577 -1.3849097 -1.3364718 -1.7161371 -1.6804912 -1.5709875 -1.5563357 -1.6453729 -1.4195184 -1.4821478 -1.2881556 -1.2676353 -1.9822143 -2.0453659 -1.7376971 -1.5803564 -1.7914314 -1.5626131 -1.7661688 -1.8300675 -1.6474804 -1.536515 0.59543397 0.87343077 256 0 17
"174" -0.55281964 0.43357964 0.17112324 0.63307017 -0.8666273 -0.8701113 -0.66924882 -1.0043197 -0.22613755 -1.0740042 -0.99587667 -0.23394129 -1.0547629 -0.75881352 -0.23080588 -0.77667352 -0.90577868 -0.61232201 -0.57914577 -0.51622696 -0.49244766 -0.89705242 -6.2741267e-15 2.3905663 1.3026067 -0.87313969 5.0845783e-15 2.3448522 1.2809401 -0.63976678 7.5417544e-15 2.5371235 1.588828 -1.7561526 -1.6402627 -1.5796426 -1.5525812 -1.620127 -1.4500685 -1.5092382 -1.4956259 -1.3238195 -1.705351 -1.6211587 -1.5449297 -1.558368 -1.6194893 -1.4125463 -1.4821401 -1.4253314 -1.2404754 -1.9762908 -1.9942116 -1.7055876 -1.5871655 -1.7943833 -1.5496319 -1.7254602 -1.7710709 -1.6638531 -1.536515 0.59543397 0.87343077 256 0 17
"175" -0.4570324 0.51811375 0.30009951 0.5811099 -0.8666273 -0.8701113 -0.66924882 -1.0043197 -0.22613755 -1.0740042 -0.99587667 -0.23394129 -1.0547629 -0.75881352 -0.23080588 -0.77667352 -0.79706752 -0.61232201 -0.57914577 -0.51622696 -0.49244766 -0.89705242 -6.2741267e-15 2.3905663 1.3026067 -0.87313969 5.0845783e-15 2.3448522 1.2809401 -0.63976678 7.5417544e-15 2.5371235 1.588828 -1.729532 -1.4882787 -1.5162263 -1.5099449 -1.6011328 -1.3831489 -1.4642045 -1.530914 -0.97388187 -1.6825282 -1.4503621 -1.4758766 -1.5144288 -1.6177904 -1.3427296 -1.4561384 -1.4932202 -0.94302903 -1.9381041 -1.8600474 -1.6473292 -1.5430537 -1.731725 -1.480669 -1.6433003 -1.7427168 -1.1647182 -1.536515 0.59543397 0.87343077 256 0 17
"176" -0.59446626 0.67591075 0.38834643 0.77596092 -0.86097441 -0.86145769 -0.66848812 -0.91172843 -0.22613755 -0.75073226 -0.88075325 -0.23394129 -0.723576 -0.74763784 -0.23080588 -0.74889322 -0.81568921 -0.60013684 -0.57039229 -0.50600784 -0.49162253 -0.46924189 -2.2086624 2.271745 1.2611895 -0.40986288 -2.620406 2.2231792 1.2360018 -0.53587997 7.5417544e-15 2.4958891 1.5734834 -1.5987482 -1.5429315 -1.4101824 -1.4982775 -1.5416778 -1.3104215 -1.3527641 -1.3629385 -1.3292699 -1.5229161 -1.5111947 -1.3368718 -1.5025485 -1.5388271 -1.2406053 -1.3634104 -1.2896949 -1.2665062 -1.8764656 -1.906902 -1.6041178 -1.5311294 -1.7063363 -1.4961284 -1.4545767 -1.6744269 -1.6219591 -1.536515 0.59543397 0.87343077 256 0 17
"177" -0.61445664 0.67591075 0.22542904 1.0877225 -0.8666273 -0.8701113 -0.66924882 -1.0043197 -0.22613755 -1.0740042 -0.99587667 -0.23394129 -1.0547629 -0.75881352 -0.23080588 -0.77667352 -0.82231277 -0.61232201 -0.57914577 -0.51622696 -0.49244766 -0.89705242 -6.2741267e-15 2.3905663 1.3026067 -0.87313969 5.0845783e-15 2.3448522 1.2809401 -0.63976678 7.5417544e-15 2.5371235 1.588828 -1.6406444 -1.4173003 -1.4881421 -1.4163709 -1.392463 -1.2409612 -1.297353 -0.81276519 -0.95923673 -1.5797505 -1.3193064 -1.433421 -1.3900717 -1.3706625 -1.17813 -1.3053416 -0.45404314 -0.67787024 -1.8614553 -1.8795453 -1.6354257 -1.5045913 -1.5568642 -1.3611058 -1.4431896 -1.2647523 -1.4638687 -1.536515 0.59543397 0.87343077 256 0 17
"178" -0.51450474 0.33213871 0.096452766 0.5421397 -0.83263572 -0.8245886 -0.65212778 -0.81817046 -0.22613755 -0.84302941 -0.78122828 -0.23394129 -0.81813295 -0.62419746 -0.23080588 -0.57200641 -0.86023692 -0.55914858 -0.57008204 -0.50864786 -0.48370016 -0.47555825 1.0442745 2.0078436 1.1899189 -0.33781624 1.1517323 1.8578173 1.1471326 -0.2339407 -1.1067925 2.3044007 1.5129544 -1.537462 -1.3743067 -1.4183421 -1.1596912 -1.290611 -1.183307 -1.1236292 -0.40491864 -0.87314393 -1.4703407 -1.3113505 -1.3981516 -1.0926517 -1.3121546 -1.1078867 -1.0029589 -0.11936823 -0.70697084 -1.7686086 -1.7710234 -1.5077423 -1.3178556 -1.3553559 -1.3313188 -1.5395141 -1.1847262 -1.3677733 -1.536515 0.59543397 0.87343077 256 0 17
"179" -0.34791824 -0.11870988 0.062511643 -0.43211539 -0.83043624 -0.82880291 -0.66924882 -0.8580527 -0.22613755 -0.91862959 -0.84331067 -0.23394129 -0.89558412 -0.75881352 -0.23080588 -0.77667352 -0.77333454 -0.57184526 -0.57416712 -0.5102362 -0.49244766 -0.31069896 0.46900524 1.7600578 1.0982432 -0.14031105 0.30477988 1.5651563 1.0274406 -0.63976678 7.5417544e-15 2.5371235 1.588828 -1.5067049 -1.4891037 -1.471692 -1.2451063 -1.282883 -1.2962657 -0.97807532 -0.60763847 -0.96298062 -1.4569567 -1.4604183 -1.4173713 -1.2423067 -1.2950072 -1.2562449 -0.96571124 -0.60229051 -0.90640756 -1.7780042 -1.9993663 -1.8367667 -1.3737231 -1.3485759 -1.4244621 -1.0398742e-15 4.9392575e-15 -4.254565e-15 -1.536515 0.59543397 0.87343077 256 0 17
"180" -0.50201075 -0.66536379 -0.47375811 -0.66593661 -0.79468252 -0.79740845 -0.66924882 -0.70970813 -0.22613755 -0.62225835 -0.70496471 -0.23394129 -0.59195653 -0.75881352 -0.23080588 -0.77667352 -0.75446555 -0.58242141 -0.56133061 -0.49479017 -0.49244766 0.13404586 -4.0446039 1.5133558 1.0583466 0.14756607 -3.7704523 1.4744897 1.0386701 -0.63976678 7.5417544e-15 -0.62577521 -1.0749011 -1.1753296 -1.2413592 -1.1863641 -1.1228397 -1.2785205 -1.2516454 -1.401444 -1.1226157 -1.1336552 -1.1434296 -1.2273628 -1.1501999 -1.1313689 -1.2889216 -1.2167463 -1.3809026 -1.0939208 -1.0714306 -2.1354391e-15 -9.6747717e-16 -7.3165432e-16 4.3926502e-16 -1.3659465e-15 -4.8625353e-16 -1.0398742e-15 4.9392575e-15 -4.254565e-15 -1.536515 0.59543397 0.87343077 256 0 17
"181" 0.04772469 -0.45121072 -0.35835829 -0.39314519 0.73325137 0.72061228 1.0500336 0.27585565 0.29507154 0.49736634 0.23027388 0.28482573 0.32937976 0.8412016 1.6730759 1.1441358 -0.44624311 -0.033932489 -0.31909701 -0.32700991 -0.1672376 0.32473261 -0.48524002 -0.51480451 0.23644967 0.19106778 0.24603598 -0.53544675 0.20411079 0.84773203 -1.9398206 0.018367341 0.7382608 0.22552061 0.20515607 0.29949844 -0.29814983 -0.64660381 -0.7245295 -0.25560122 -0.48316133 -0.15702594 -0.022429394 -0.085761719 0.13855108 -0.29967521 -0.75872695 -0.73921441 -0.56017331 -0.34882236 -0.18037975 1.1917001 1.2621045 0.97956454 -0.23733208 -0.21311138 -0.5367111 0.79096532 -1.6687363 0.038548524 -1.536515 0.085413129 -1.1403124 546 1 18
"182" -0.45120187 -0.1356167 -0.093617524 -0.17231403 0.77617445 0.91595984 0.61169405 0.45310435 -0.22613755 0.3860532 0.40940351 0.86514137 0.38972515 0.87900152 -0.23080588 1.008069 -0.47563617 0.39593445 -0.13014548 -0.15470151 -0.022493174 0.53696785 0.23373106 -0.56238527 0.21006803 0.52006977 0.36452865 -0.57831772 0.20848823 0.36627123 -0.1932745 -0.24740003 0.51750946 0.30715527 0.091739913 -0.075582793 1.0997583 -0.030973181 -0.43073665 -0.53038416 -0.15311083 0.016987092 0.21833439 0.1190189 -0.21045144 1.1817821 -0.17483835 -0.39877995 -0.39005465 -0.23263419 0.28256105 0.71570859 0.060917981 0.39885481 1.0058188 0.53468354 -0.40007448 -1.0620063 0.20636731 -1.0837803 -1.536515 0.085413129 -1.1403124 546 1 18
